Country,Year,AvgOfAverageTemperature,TempChange
Syria,1976,17.66816667,1.1265
Syria,1977,18.39808333,1.856416667
Syria,1978,18.67991667,2.13825
Syria,1979,19.13983333,2.598166667
Syria,1980,18.285,1.743333333
Syria,1981,18.56658333,2.024916667
Syria,1982,17.48308333,0.941416667
Syria,1983,17.70733333,1.165666667
Syria,1984,18.1505,1.608833333
Syria,1985,18.54316667,2.0015
Syria,1986,18.60658333,2.064916667
Syria,1987,18.29466667,1.753
Syria,1988,18.082,1.540333333
Syria,1989,18.60125,2.059583333
Syria,1990,18.54316667,2.0015
Syria,1991,18.4795,1.937833333
Syria,1992,17.02858333,0.486916667
Syria,1993,18.04566667,1.504
Syria,1994,19.05183333,2.510166667
Syria,1995,18.48225,1.940583333
Syria,1996,18.90341667,2.36175
Syria,1997,17.93366667,1.392
Syria,1998,19.41533333,2.873666667
Syria,1999,19.281,2.739333333
Syria,2000,18.77333333,2.231666667
Syria,2001,19.39625,2.854583333
Syria,2002,18.85658333,2.314916667
Syria,2003,18.83933333,2.297666667
Syria,2004,18.77325,2.231583333
Syria,2005,18.74191667,2.20025
Syria,2006,18.744,2.202333333
Syria,2007,19.0415,2.499833333
Syria,2008,19.16116667,2.6195
Syria,2009,19.07008333,2.528416667
Syria,2010,20.70933333,4.167666667
Syria,2011,18.607,2.065333333
Syria,2012,19.35758333,2.815916667
Syria,2013,20.021125,3.479458333
Taiwan,1841,21.12508333,0
Taiwan,1842,21.4675,0.342416667
Taiwan,1843,21.56083333,0.43575
Taiwan,1844,21.191,0.065916667
Taiwan,1845,21.26825,0.143166667
Taiwan,1846,21.83716667,0.712083333
Taiwan,1847,21.54358333,0.4185
Taiwan,1848,21.08183333,-0.04325
Taiwan,1849,21.40533333,0.28025
Taiwan,1850,21.58875,0.463666667
Taiwan,1851,21.61166667,0.486583333
Taiwan,1852,21.63325,0.508166667
Taiwan,1853,21.97666667,0.851583333
Taiwan,1854,21.95125,0.826166667
Taiwan,1855,21.5775,0.452416667
Taiwan,1856,21.1915,0.066416667
Taiwan,1857,21.61708333,0.492
Taiwan,1858,21.39116667,0.266083333
Taiwan,1859,21.59783333,0.47275
Taiwan,1860,21.47091667,0.345833333
Taiwan,1861,21.37741667,0.252333333
Taiwan,1862,20.6145,-0.510583333
Taiwan,1863,21.17866667,0.053583333
Taiwan,1864,20.99958333,-0.1255
Taiwan,1865,21.45236364,0.327280303
Taiwan,1866,21.59166667,0.466583333
Taiwan,1867,21.47,0.344916667
Taiwan,1868,21.94216667,0.817083333
Taiwan,1869,21.94833333,0.82325
Taiwan,1870,22.0335,0.908416667
Taiwan,1871,22.01683333,0.89175
Taiwan,1872,22.0115,0.886416667
Taiwan,1873,21.642,0.516916667
Taiwan,1874,21.80783333,0.68275
Taiwan,1875,21.52083333,0.39575
Taiwan,1876,21.28875,0.163666667
Taiwan,1877,21.75433333,0.62925
Taiwan,1878,21.81708333,0.692
Taiwan,1879,21.89483333,0.76975
Taiwan,1880,21.25225,0.127166667
Taiwan,1881,21.529,0.403916667
Taiwan,1882,21.39291667,0.267833333
Taiwan,1883,21.31016667,0.185083333
Taiwan,1884,20.8725,-0.252583333
Taiwan,1885,21.03516667,-0.089916667
Taiwan,1886,20.88633333,-0.23875
Taiwan,1887,21.46241667,0.337333333
Taiwan,1888,21.92825,0.803166667
Taiwan,1889,21.63066667,0.505583333
Taiwan,1890,21.8465,0.721416667
Taiwan,1891,21.57775,0.452666667
Taiwan,1892,21.45091667,0.325833333
Taiwan,1893,21.15858333,0.0335
Taiwan,1894,21.678,0.552916667
Taiwan,1895,21.387,0.261916667
Taiwan,1896,21.76375,0.638666667
Taiwan,1897,22.02941667,0.904333333
Taiwan,1898,21.86083333,0.73575
Taiwan,1899,21.39341667,0.268333333
Taiwan,1900,21.74258333,0.6175
Taiwan,1901,21.3635,0.238416667
Taiwan,1902,21.95933333,0.83425
Taiwan,1903,21.39616667,0.271083333
Taiwan,1904,21.24541667,0.120333333
Taiwan,1905,21.61583333,0.49075
Taiwan,1906,21.85466667,0.729583333
Taiwan,1907,21.64233333,0.51725
Taiwan,1908,21.71975,0.594666667
Taiwan,1909,22.03783333,0.91275
Taiwan,1910,21.64366667,0.518583333
Taiwan,1911,21.646,0.520916667
Taiwan,1912,21.72783333,0.60275
Taiwan,1913,21.6915,0.566416667
Taiwan,1914,22.00616667,0.881083333
Taiwan,1915,22.3285,1.203416667
Taiwan,1916,21.83491667,0.709833333
Taiwan,1917,20.96125,-0.163833333
Taiwan,1918,21.28533333,0.16025
Taiwan,1919,21.7565,0.631416667
Taiwan,1920,21.72625,0.601166667
Taiwan,1921,21.65983333,0.53475
Taiwan,1922,21.89266667,0.767583333
Taiwan,1923,21.64225,0.517166667
Taiwan,1924,21.70325,0.578166667
Taiwan,1925,21.32608333,0.201
Taiwan,1926,21.60041667,0.475333333
Taiwan,1927,21.45291667,0.327833333
Taiwan,1928,21.8805,0.755416667
Taiwan,1929,21.77566667,0.650583333
Taiwan,1930,22.11641667,0.991333333
Taiwan,1931,22.15058333,1.0255
Taiwan,1932,21.6155,0.490416667
Taiwan,1933,21.96875,0.843666667
Taiwan,1934,21.57116667,0.446083333
Taiwan,1935,22.034,0.908916667
Taiwan,1936,21.76133333,0.63625
Taiwan,1937,22.36075,1.235666667
Taiwan,1938,22.24416667,1.119083333
Taiwan,1939,21.67966667,0.554583333
Taiwan,1940,21.81925,0.694166667
Taiwan,1941,22.56641667,1.441333333
Taiwan,1942,22.37583333,1.25075
Taiwan,1943,21.91475,0.789666667
Taiwan,1944,22.03833333,0.91325
Taiwan,1945,21.68766667,0.562583333
Taiwan,1946,22.59483333,1.46975
Taiwan,1947,21.78333333,0.65825
Taiwan,1948,22.32958333,1.2045
Taiwan,1949,22.36491667,1.239833333
Taiwan,1950,22.03775,0.912666667
Taiwan,1951,22.15666667,1.031583333
Taiwan,1952,22.57991667,1.454833333
Taiwan,1953,22.43991667,1.314833333
Taiwan,1954,22.61458333,1.4895
Taiwan,1955,22.01783333,0.89275
Taiwan,1956,22.15883333,1.03375
Taiwan,1957,22.0955,0.970416667
Taiwan,1958,22.22875,1.103666667
Taiwan,1959,22.545,1.419916667
Taiwan,1960,22.49766667,1.372583333
Taiwan,1961,22.4695,1.344416667
Taiwan,1962,22.00083333,0.87575
Taiwan,1963,22.03333333,0.90825
Taiwan,1964,22.39866667,1.273583333
Taiwan,1965,22.24741667,1.122333333
Taiwan,1966,22.7185,1.593416667
Taiwan,1967,21.99816667,0.873083333
Taiwan,1968,21.725,0.599916667
Taiwan,1969,22.09116667,0.966083333
Taiwan,1970,22.15983333,1.03475
Taiwan,1971,21.94758333,0.8225
Taiwan,1972,22.0895,0.964416667
Taiwan,1973,22.48508333,1.36
Taiwan,1974,22.21808333,1.093
Taiwan,1975,22.371,1.245916667
Taiwan,1976,21.93058333,0.8055
Taiwan,1977,22.528,1.402916667
Taiwan,1978,22.26141667,1.136333333
Taiwan,1979,22.3575,1.232416667
Taiwan,1980,22.48433333,1.35925
Taiwan,1981,22.19766667,1.072583333
Taiwan,1982,22.19225,1.067166667
Taiwan,1983,22.47716667,1.352083333
Taiwan,1984,21.96058333,0.8355
Taiwan,1985,22.10066667,0.975583333
Taiwan,1986,21.91058333,0.7855
Taiwan,1987,22.50566667,1.380583333
Taiwan,1988,22.32133333,1.19625
Taiwan,1989,22.18425,1.059166667
Taiwan,1990,22.47275,1.347666667
Taiwan,1991,22.61291667,1.487833333
Taiwan,1992,22.12483333,0.99975
Taiwan,1993,22.48933333,1.36425
Taiwan,1994,22.82508333,1.7
Taiwan,1995,22.17025,1.045166667
Taiwan,1996,22.34791667,1.222833333
Taiwan,1997,22.48866667,1.363583333
Taiwan,1998,23.44558333,2.3205
Taiwan,1999,22.6925,1.567416667
Taiwan,2000,22.7045,1.579416667
Taiwan,2001,22.79616667,1.671083333
Taiwan,2002,23.136,2.010916667
Taiwan,2003,22.88566667,1.760583333
Taiwan,2004,22.638,1.512916667
Taiwan,2005,22.52908333,1.404
Taiwan,2006,23.12091667,1.995833333
Taiwan,2007,23.05416667,1.929083333
Taiwan,2008,22.71441667,1.589333333
Taiwan,2009,22.88516667,1.760083333
Taiwan,2010,22.74533333,1.62025
Taiwan,2011,22.27175,1.146666667
Taiwan,2012,22.55833333,1.43325
Taiwan,2013,23.015,1.889916667
Tajikistan,1833,3.63,0
Tajikistan,1834,3.63225,0.00225
Tajikistan,1835,4.772333333,1.142333333
Tajikistan,1836,2.824454545,-0.805545455
Tajikistan,1837,2.667666667,-0.962333333
Tajikistan,1838,2.800333333,-0.829666667
Tajikistan,1839,2.838833333,-0.791166667
Tajikistan,1840,3.364333333,-0.265666667
Tajikistan,1841,2.915416667,-0.714583333
Tajikistan,1842,3.76425,0.13425
Tajikistan,1843,4.03875,0.40875
Tajikistan,1844,3.117833333,-0.512166667
Tajikistan,1845,3.356333333,-0.273666667
Tajikistan,1846,4.05125,0.42125
Tajikistan,1847,3.502333333,-0.127666667
Tajikistan,1848,3.014333333,-0.615666667
Tajikistan,1849,3.479166667,-0.150833333
Tajikistan,1850,3.349666667,-0.280333333
Tajikistan,1851,3.529583333,-0.100416667
Tajikistan,1852,3.514333333,-0.115666667
Tajikistan,1853,3.315416667,-0.314583333
Tajikistan,1854,3.798333333,0.168333333
Tajikistan,1855,4.111166667,0.481166667
Tajikistan,1856,3.66775,0.03775
Tajikistan,1857,3.088083333,-0.541916667
Tajikistan,1858,3.733833333,0.103833333
Tajikistan,1859,4.107416667,0.477416667
Tajikistan,1860,3.093166667,-0.536833333
Tajikistan,1861,3.354166667,-0.275833333
Tajikistan,1862,2.899916667,-0.730083333
Tajikistan,1863,3.939583333,0.309583333
Tajikistan,1864,3.180833333,-0.449166667
Tajikistan,1865,3.42825,-0.20175
Tajikistan,1866,3.477916667,-0.152083333
Tajikistan,1867,4.266833333,0.636833333
Tajikistan,1868,3.609166667,-0.020833333
Tajikistan,1869,3.636166667,0.006166667
Tajikistan,1870,3.841833333,0.211833333
Tajikistan,1871,3.621083333,-0.008916667
Tajikistan,1872,3.93325,0.30325
Tajikistan,1873,4.112833333,0.482833333
Tajikistan,1874,4.03125,0.40125
Tajikistan,1875,4.130666667,0.500666667
Tajikistan,1876,3.436166667,-0.193833333
Tajikistan,1877,3.57425,-0.05575
Tajikistan,1878,3.767083333,0.137083333
Tajikistan,1879,4.374916667,0.744916667
Tajikistan,1880,4.405833333,0.775833333
Tajikistan,1881,4.244083333,0.614083333
Tajikistan,1882,3.237833333,-0.392166667
Tajikistan,1883,3.442916667,-0.187083333
Tajikistan,1884,3.138416667,-0.491583333
Tajikistan,1885,3.068666667,-0.561333333
Tajikistan,1886,2.503916667,-1.126083333
Tajikistan,1887,3.564416667,-0.065583333
Tajikistan,1888,4.819083333,1.189083333
Tajikistan,1889,3.663916667,0.033916667
Tajikistan,1890,3.535333333,-0.094666667
Tajikistan,1891,3.007916667,-0.622083333
Tajikistan,1892,3.892083333,0.262083333
Tajikistan,1893,3.715583333,0.085583333
Tajikistan,1894,3.426,-0.204
Tajikistan,1895,3.9075,0.2775
Tajikistan,1896,4.077666667,0.447666667
Tajikistan,1897,3.427833333,-0.202166667
Tajikistan,1898,2.8465,-0.7835
Tajikistan,1899,4.554,0.924
Tajikistan,1900,3.54675,-0.08325
Tajikistan,1901,3.806083333,0.176083333
Tajikistan,1902,4.132166667,0.502166667
Tajikistan,1903,2.669833333,-0.960166667
Tajikistan,1904,3.705166667,0.075166667
Tajikistan,1905,3.101,-0.529
Tajikistan,1906,3.806166667,0.176166667
Tajikistan,1907,3.047833333,-0.582166667
Tajikistan,1908,3.626666667,-0.003333333
Tajikistan,1909,4.269666667,0.639666667
Tajikistan,1910,3.554833333,-0.075166667
Tajikistan,1911,3.558083333,-0.071916667
Tajikistan,1912,4.143,0.513
Tajikistan,1913,3.814083333,0.184083333
Tajikistan,1914,4.48825,0.85825
Tajikistan,1915,5.27525,1.64525
Tajikistan,1916,3.684,0.054
Tajikistan,1917,4.516083333,0.886083333
Tajikistan,1918,3.7055,0.0755
Tajikistan,1919,3.6345,0.0045
Tajikistan,1920,2.634083333,-0.995916667
Tajikistan,1921,3.585083333,-0.044916667
Tajikistan,1922,4.5135,0.8835
Tajikistan,1923,3.495833333,-0.134166667
Tajikistan,1924,3.810416667,0.180416667
Tajikistan,1925,4.233666667,0.603666667
Tajikistan,1926,4.03525,0.40525
Tajikistan,1927,3.969083333,0.339083333
Tajikistan,1928,3.381666667,-0.248333333
Tajikistan,1929,3.117583333,-0.512416667
Tajikistan,1930,3.17675,-0.45325
Tajikistan,1931,3.441083333,-0.188916667
Tajikistan,1932,3.71825,0.08825
Tajikistan,1933,3.83875,0.20875
Tajikistan,1934,2.858833333,-0.771166667
Tajikistan,1935,3.088166667,-0.541833333
Tajikistan,1936,4.083666667,0.453666667
Tajikistan,1937,3.431166667,-0.198833333
Tajikistan,1938,4.19025,0.56025
Tajikistan,1939,4.369583333,0.739583333
Tajikistan,1940,4.999,1.369
Tajikistan,1941,5.437583333,1.807583333
Tajikistan,1942,4.485,0.855
Tajikistan,1943,3.81775,0.18775
Tajikistan,1944,4.494333333,0.864333333
Tajikistan,1945,3.560666667,-0.069333333
Tajikistan,1946,4.641833333,1.011833333
Tajikistan,1947,5.159583333,1.529583333
Tajikistan,1948,4.117666667,0.487666667
Tajikistan,1949,3.273666667,-0.356333333
Tajikistan,1950,3.20425,-0.42575
Tajikistan,1951,3.848,0.218
Tajikistan,1952,4.266333333,0.636333333
Tajikistan,1953,4.31175,0.68175
Tajikistan,1954,3.4565,-0.1735
Tajikistan,1955,4.736583333,1.106583333
Tajikistan,1956,4.6415,1.0115
Tajikistan,1957,3.044916667,-0.585083333
Tajikistan,1958,4.634,1.004
Tajikistan,1959,4.22075,0.59075
Tajikistan,1960,3.9755,0.3455
Tajikistan,1961,4.581583333,0.951583333
Tajikistan,1962,4.179416667,0.549416667
Tajikistan,1963,5.053166667,1.423166667
Tajikistan,1964,3.366833333,-0.263166667
Tajikistan,1965,4.235333333,0.605333333
Tajikistan,1966,4.511333333,0.881333333
Tajikistan,1967,3.884,0.254
Tajikistan,1968,4.148083333,0.518083333
Tajikistan,1969,3.35625,-0.27375
Tajikistan,1970,4.873,1.243
Tajikistan,1971,5.147166667,1.517166667
Tajikistan,1972,3.014166667,-0.615833333
Tajikistan,1973,4.600416667,0.970416667
Tajikistan,1974,3.670083333,0.040083333
Tajikistan,1975,3.855666667,0.225666667
Tajikistan,1976,3.793333333,0.163333333
Tajikistan,1977,4.6665,1.0365
Tajikistan,1978,4.38175,0.75175
Tajikistan,1979,4.606083333,0.976083333
Tajikistan,1980,5.141,1.511
Tajikistan,1981,5.003333333,1.373333333
Tajikistan,1982,4.131083333,0.501083333
Tajikistan,1983,4.91975,1.28975
Tajikistan,1984,4.02675,0.39675
Tajikistan,1985,5.025833333,1.395833333
Tajikistan,1986,4.55025,0.92025
Tajikistan,1987,4.624666667,0.994666667
Tajikistan,1988,5.31625,1.68625
Tajikistan,1989,4.03625,0.40625
Tajikistan,1990,5.199333333,1.569333333
Tajikistan,1991,4.489333333,0.859333333
Tajikistan,1992,4.4305,0.8005
Tajikistan,1993,4.142666667,0.512666667
Tajikistan,1994,4.72025,1.09025
Tajikistan,1995,4.808666667,1.178666667
Tajikistan,1996,4.275333333,0.645333333
Tajikistan,1997,5.452416667,1.822416667
Tajikistan,1998,5.116416667,1.486416667
Tajikistan,1999,5.425,1.795
Tajikistan,2000,5.392583333,1.762583333
Tajikistan,2001,5.718166667,2.088166667
Tajikistan,2002,5.29125,1.66125
Tajikistan,2003,4.890166667,1.260166667
Tajikistan,2004,5.838083333,2.208083333
Tajikistan,2005,5.1845,1.5545
Tajikistan,2006,5.531333333,1.901333333
Tajikistan,2007,5.441166667,1.811166667
Tajikistan,2008,5.174666667,1.544666667
Tajikistan,2009,5.096916667,1.466916667
Tajikistan,2010,5.564083333,1.934083333
Tajikistan,2011,5.351583333,1.721583333
Tajikistan,2012,4.337583333,0.707583333
Tajikistan,2013,6.562625,2.932625
Tanzania,1850,21.49572727,-0.167189394
Tanzania,1859,22.1003,0.437383333
Tanzania,1864,21.66291667,0
Tanzania,1875,21.588125,-0.074791667
Tanzania,1876,21.61416667,-0.04875
Tanzania,1877,22.22316667,0.56025
Tanzania,1878,22.318,0.655083333
Tanzania,1880,21.77545455,0.112537879
Tanzania,1881,22.25,0.587083333
Tanzania,1885,22.07828571,0.415369048
Tanzania,1886,20.244,-1.418916667
Tanzania,1889,22.10275,0.439833333
Tanzania,1890,21.54941667,-0.1135
Tanzania,1891,21.62566667,-0.03725
Tanzania,1892,22.06408333,0.401166667
Tanzania,1893,21.62075,-0.042166667
Tanzania,1894,22.115,0.452083333
Tanzania,1895,22.10516667,0.44225
Tanzania,1896,22.16183333,0.498916667
Tanzania,1897,22.26975,0.606833333
Tanzania,1898,22.41858333,0.755666667
Tanzania,1899,21.97133333,0.308416667
Tanzania,1900,22.39941667,0.7365
Tanzania,1901,22.31383333,0.650916667
Tanzania,1902,22.45675,0.793833333
Tanzania,1903,22.34725,0.684333333
Tanzania,1904,21.56933333,-0.093583333
Tanzania,1905,22.09983333,0.436916667
Tanzania,1906,21.82008333,0.157166667
Tanzania,1907,21.73366667,0.07075
Tanzania,1908,22.09608333,0.433166667
Tanzania,1909,21.84508333,0.182166667
Tanzania,1910,21.69808333,0.035166667
Tanzania,1911,21.94525,0.282333333
Tanzania,1912,22.33933333,0.676416667
Tanzania,1913,22.1165,0.453583333
Tanzania,1914,22.39991667,0.737
Tanzania,1915,22.38858333,0.725666667
Tanzania,1916,21.96558333,0.302666667
Tanzania,1917,21.82533333,0.162416667
Tanzania,1918,21.89616667,0.23325
Tanzania,1919,22.21191667,0.549
Tanzania,1920,22.00758333,0.344666667
Tanzania,1921,22.09533333,0.432416667
Tanzania,1922,22.06833333,0.405416667
Tanzania,1923,21.99116667,0.32825
Tanzania,1924,22.28075,0.617833333
Tanzania,1925,22.08658333,0.423666667
Tanzania,1926,22.33833333,0.675416667
Tanzania,1927,22.07783333,0.414916667
Tanzania,1928,22.25783333,0.594916667
Tanzania,1929,22.20575,0.542833333
Tanzania,1930,21.97375,0.310833333
Tanzania,1931,22.6035,0.940583333
Tanzania,1932,22.23358333,0.570666667
Tanzania,1933,22.25008333,0.587166667
Tanzania,1934,22.26466667,0.60175
Tanzania,1935,22.23208333,0.569166667
Tanzania,1936,22.11616667,0.45325
Tanzania,1937,22.07258333,0.409666667
Tanzania,1938,22.29025,0.627333333
Tanzania,1939,22.28825,0.625333333
Tanzania,1940,22.39108333,0.728166667
Tanzania,1941,22.74291667,1.08
Tanzania,1942,22.23833333,0.575416667
Tanzania,1943,22.22808333,0.565166667
Tanzania,1944,22.31475,0.651833333
Tanzania,1945,22.1805,0.517583333
Tanzania,1946,22.38966667,0.72675
Tanzania,1947,22.10241667,0.4395
Tanzania,1948,22.34675,0.683833333
Tanzania,1949,22.72383333,1.060916667
Tanzania,1950,22.07366667,0.41075
Tanzania,1951,22.22866667,0.56575
Tanzania,1952,22.42766667,0.76475
Tanzania,1953,22.52058333,0.857666667
Tanzania,1954,22.38683333,0.723916667
Tanzania,1955,22.25525,0.592333333
Tanzania,1956,21.94691667,0.284
Tanzania,1957,22.28183333,0.618916667
Tanzania,1958,22.64416667,0.98125
Tanzania,1959,22.54475,0.881833333
Tanzania,1960,22.31766667,0.65475
Tanzania,1961,22.52133333,0.858416667
Tanzania,1962,22.21658333,0.553666667
Tanzania,1963,22.03183333,0.368916667
Tanzania,1964,22.07558333,0.412666667
Tanzania,1965,22.1165,0.453583333
Tanzania,1966,22.46875,0.805833333
Tanzania,1967,22.3525,0.689583333
Tanzania,1968,21.96633333,0.303416667
Tanzania,1969,22.68458333,1.021666667
Tanzania,1970,22.37108333,0.708166667
Tanzania,1971,21.96741667,0.3045
Tanzania,1972,22.40408333,0.741166667
Tanzania,1973,22.44341667,0.7805
Tanzania,1974,22.13675,0.473833333
Tanzania,1975,22.27825,0.615333333
Tanzania,1976,22.43191667,0.769
Tanzania,1977,22.58733333,0.924416667
Tanzania,1978,22.36091667,0.698
Tanzania,1979,22.40191667,0.739
Tanzania,1980,22.65291667,0.99
Tanzania,1981,22.47825,0.815333333
Tanzania,1982,22.56358333,0.900666667
Tanzania,1983,23.11633333,1.453416667
Tanzania,1984,22.41066667,0.74775
Tanzania,1985,22.3695,0.706583333
Tanzania,1986,22.57775,0.914833333
Tanzania,1987,23.094,1.431083333
Tanzania,1988,22.92208333,1.259166667
Tanzania,1989,22.308,0.645083333
Tanzania,1990,22.71433333,1.051416667
Tanzania,1991,22.69116667,1.02825
Tanzania,1992,22.803,1.140083333
Tanzania,1993,22.69,1.027083333
Tanzania,1994,22.86241667,1.1995
Tanzania,1995,23.00641667,1.3435
Tanzania,1996,22.75666667,1.09375
Tanzania,1997,22.94875,1.285833333
Tanzania,1998,23.05816667,1.39525
Tanzania,1999,22.64816667,0.98525
Tanzania,2000,22.79158333,1.128666667
Tanzania,2001,22.7475,1.084583333
Tanzania,2002,23.00175,1.338833333
Tanzania,2003,23.28108333,1.618166667
Tanzania,2004,23.04625,1.383333333
Tanzania,2005,23.72341667,2.0605
Tanzania,2006,23.04541667,1.3825
Tanzania,2007,22.9255,1.262583333
Tanzania,2008,22.70641667,1.0435
Tanzania,2009,23.15,1.487083333
Tanzania,2010,23.26766667,1.60475
Tanzania,2011,23.06941667,1.4065
Tanzania,2012,23.06866667,1.40575
Tanzania,2013,22.77275,1.109833333
Thailand,1816,24.9333,0.285466667
Thailand,1817,24.64783333,0
Thailand,1818,25.31458333,0.66675
Thailand,1819,24.70616667,0.058333333
Thailand,1820,25.31390909,0.666075758
Thailand,1821,25.632,0.984166667
Thailand,1822,25.7585,1.110666667
Thailand,1823,25.63763636,0.98980303
Thailand,1825,25.9375,1.289666667
Thailand,1833,25.65433333,1.0065
Thailand,1834,25.637,0.989166667
Thailand,1835,24.69541667,0.047583333
Thailand,1836,25.159,0.511166667
Thailand,1837,24.815,0.167166667
Thailand,1838,26.19585714,1.54802381
Thailand,1839,25.61366667,0.965833333
Thailand,1840,25.60666667,0.958833333
Thailand,1841,26.19541667,1.547583333
Thailand,1842,25.68133333,1.0335
Thailand,1843,25.725,1.077166667
Thailand,1844,25.21616667,0.568333333
Thailand,1845,25.02408333,0.37625
Thailand,1846,25.49275,0.844916667
Thailand,1847,25.08475,0.436916667
Thailand,1848,25.30658333,0.65875
Thailand,1849,25.426,0.778166667
Thailand,1850,25.54791667,0.900083333
Thailand,1851,25.6775,1.029666667
Thailand,1852,25.50441667,0.856583333
Thailand,1853,25.78983333,1.142
Thailand,1854,25.78508333,1.13725
Thailand,1855,25.645,0.997166667
Thailand,1856,25.35141667,0.703583333
Thailand,1857,25.626,0.978166667
Thailand,1858,25.72233333,1.0745
Thailand,1859,25.706,1.058166667
Thailand,1860,25.4975,0.849666667
Thailand,1861,25.41516667,0.767333333
Thailand,1862,23.51933333,-1.1285
Thailand,1863,25.44791667,0.800083333
Thailand,1864,25.31933333,0.6715
Thailand,1865,25.77291667,1.125083333
Thailand,1866,25.82325,1.175416667
Thailand,1867,25.71883333,1.071
Thailand,1868,25.76108333,1.11325
Thailand,1869,25.28516667,0.637333333
Thailand,1870,25.345,0.697166667
Thailand,1871,25.59575,0.947916667
Thailand,1872,25.75133333,1.1035
Thailand,1873,25.80525,1.157416667
Thailand,1874,25.76758333,1.11975
Thailand,1875,25.37341667,0.725583333
Thailand,1876,25.31858333,0.67075
Thailand,1877,25.871,1.223166667
Thailand,1878,26.37216667,1.724333333
Thailand,1879,25.81308333,1.16525
Thailand,1880,25.61616667,0.968333333
Thailand,1881,25.81425,1.166416667
Thailand,1882,25.68525,1.037416667
Thailand,1883,25.49141667,0.843583333
Thailand,1884,25.26925,0.621416667
Thailand,1885,25.71175,1.063916667
Thailand,1886,25.65483333,1.007
Thailand,1887,25.43825,0.790416667
Thailand,1888,25.92775,1.279916667
Thailand,1889,26.03483333,1.387
Thailand,1890,25.67633333,1.0285
Thailand,1891,25.93408333,1.28625
Thailand,1892,25.37625,0.728416667
Thailand,1893,25.19033333,0.5425
Thailand,1894,25.55708333,0.90925
Thailand,1895,25.85108333,1.20325
Thailand,1896,25.94233333,1.2945
Thailand,1897,26.10491667,1.457083333
Thailand,1898,25.74058333,1.09275
Thailand,1899,25.60916667,0.961333333
Thailand,1900,26.10025,1.452416667
Thailand,1901,26.05566667,1.407833333
Thailand,1902,26.118,1.470166667
Thailand,1903,25.88191667,1.234083333
Thailand,1904,25.41633333,0.7685
Thailand,1905,25.98158333,1.33375
Thailand,1906,26.14566667,1.497833333
Thailand,1907,25.56841667,0.920583333
Thailand,1908,25.698,1.050166667
Thailand,1909,25.878,1.230166667
Thailand,1910,25.79783333,1.15
Thailand,1911,26.00625,1.358416667
Thailand,1912,25.91725,1.269416667
Thailand,1913,25.71741667,1.069583333
Thailand,1914,26.12858333,1.48075
Thailand,1915,26.14975,1.501916667
Thailand,1916,25.60875,0.960916667
Thailand,1917,25.51275,0.864916667
Thailand,1918,25.60675,0.958916667
Thailand,1919,26.30325,1.655416667
Thailand,1920,26.053,1.405166667
Thailand,1921,25.7835,1.135666667
Thailand,1922,26.02725,1.379416667
Thailand,1923,25.93091667,1.283083333
Thailand,1924,26.02041667,1.372583333
Thailand,1925,25.7015,1.053666667
Thailand,1926,26.23791667,1.590083333
Thailand,1927,25.93675,1.288916667
Thailand,1928,25.97883333,1.331
Thailand,1929,25.84675,1.198916667
Thailand,1930,25.94141667,1.293583333
Thailand,1931,26.50866667,1.860833333
Thailand,1932,25.93191667,1.284083333
Thailand,1933,26.03483333,1.387
Thailand,1934,25.71391667,1.066083333
Thailand,1935,26.48691667,1.839083333
Thailand,1936,25.98633333,1.3385
Thailand,1937,26.41083333,1.763
Thailand,1938,25.99341667,1.345583333
Thailand,1939,25.97558333,1.32775
Thailand,1940,26.26366667,1.615833333
Thailand,1941,26.8995,2.251666667
Thailand,1942,26.38358333,1.73575
Thailand,1943,25.92466667,1.276833333
Thailand,1944,26.44325,1.795416667
Thailand,1945,26.18325,1.535416667
Thailand,1946,26.43558333,1.78775
Thailand,1947,26.5245,1.876666667
Thailand,1948,26.11741667,1.469583333
Thailand,1949,26.24958333,1.60175
Thailand,1950,26.08691667,1.439083333
Thailand,1951,26.2575,1.609666667
Thailand,1952,26.31725,1.669416667
Thailand,1953,26.40641667,1.758583333
Thailand,1954,26.38525,1.737416667
Thailand,1955,25.86816667,1.220333333
Thailand,1956,25.93466667,1.286833333
Thailand,1957,26.51075,1.862916667
Thailand,1958,26.4875,1.839666667
Thailand,1959,26.60308333,1.95525
Thailand,1960,26.59108333,1.94325
Thailand,1961,26.29233333,1.6445
Thailand,1962,26.13608333,1.48825
Thailand,1963,26.129,1.481166667
Thailand,1964,26.24358333,1.59575
Thailand,1965,26.33808333,1.69025
Thailand,1966,26.81625,2.168416667
Thailand,1967,26.09775,1.449916667
Thailand,1968,26.35608333,1.70825
Thailand,1969,26.57375,1.925916667
Thailand,1970,26.40233333,1.7545
Thailand,1971,25.67008333,1.02225
Thailand,1972,26.39566667,1.747833333
Thailand,1973,26.43958333,1.79175
Thailand,1974,26.00841667,1.360583333
Thailand,1975,26.1565,1.508666667
Thailand,1976,25.95591667,1.308083333
Thailand,1977,26.369,1.721166667
Thailand,1978,26.49866667,1.850833333
Thailand,1979,26.82883333,2.181
Thailand,1980,26.80566667,2.157833333
Thailand,1981,26.2125,1.564666667
Thailand,1982,26.187,1.539166667
Thailand,1983,26.465,1.817166667
Thailand,1984,26.13033333,1.4825
Thailand,1985,26.2655,1.617666667
Thailand,1986,26.14866667,1.500833333
